,fk_id_familia,fk_id_grupo,nome_cientifico,categoria,ano,fk_id_categoria
522,35,3,Rhopalothrix plaumanni,EN,2014,4.0
523,35,3,Rhopalothrix plaumanni,EN,2021,4.0
524,35,3,Fulakora cleae,CR,2014,5.0
525,35,3,Fulakora cleae,CR,2021,5.0
526,36,8,Leporinus guttatus,VU,2014,3.0
527,36,8,Leporinus guttatus,VU,2021,3.0
528,36,8,Leporinus pitingai,CR,2014,5.0
529,36,8,Leporinus pitingai,CR,2021,5.0
530,36,8,Hypomasticus thayeri,EN,2014,4.0
531,36,8,Hypomasticus thayeri,VU,2021,3.0
532,36,8,Sartor tucuruiense,EN,2014,4.0
533,36,8,Sartor tucuruiense,EN,2021,4.0
534,37,8,Brycon devillei,EN,2014,4.0
535,37,8,Brycon devillei,EN,2021,4.0
536,37,8,Bryconamericus lambari,EN,2014,4.0
537,37,8,Bryconamericus lambari,EN,2021,4.0
538,37,8,Diapoma pyrrhopteryx,EN,2014,4.0
539,37,8,Diapoma pyrrhopteryx,EN,2021,4.0
540,37,8,Henochilus wheatlandii,CR,2014,5.0
541,37,8,Henochilus wheatlandii,CR,2021,5.0
542,37,8,Hollandichthys taramandahy,EN,2014,4.0
543,37,8,Hollandichthys taramandahy,EN,2021,4.0
544,37,8,Rachoviscus crassiceps,EN,2014,4.0
545,37,8,Rachoviscus crassiceps,EN,2021,4.0
546,37,8,Spintherobolus leptoura,EN,2014,4.0
547,37,8,Spintherobolus leptoura,EN,2021,4.0
548,37,8,Stygichthys typhlops,EN,2014,4.0
549,37,8,Stygichthys typhlops,EN,2021,4.0
550,37,8,Brycon gouldingi,EN,2014,4.0
551,37,8,Brycon gouldingi,EN,2021,4.0
552,37,8,Ossubtus xinguense,VU,2014,3.0
553,37,8,Ossubtus xinguense,VU,2021,3.0
554,37,8,Rhinopetitia potamorhachia,EN,2014,4.0
555,37,8,Rhinopetitia potamorhachia,EN,2021,4.0
556,37,8,Brycon insignis,EN,2014,4.0
557,37,8,Brycon insignis,EN,2021,4.0
558,37,8,Brycon opalinus,VU,2014,3.0
559,37,8,Brycon opalinus,VU,2021,3.0
560,37,8,Spintherobolus broccae,EN,2014,4.0
561,37,8,Spintherobolus broccae,EN,2021,4.0
562,37,8,Brycon orbignyanus,EN,2014,4.0
563,37,8,Brycon orbignyanus,CR,2021,5.0
564,37,8,Hasemania crenuchoides,VU,2014,3.0
565,37,8,Hasemania crenuchoides,EN,2021,4.0
566,37,8,Hasemania maxillaris,DD,2014,0.0
567,37,8,Hasemania maxillaris,CR(PEX),2021,7.0
568,37,8,Hasemania melanura,DD,2014,0.0
569,37,8,Hasemania melanura,CR(PEX),2021,7.0
570,37,8,Hyphessobrycon duragenys,EN,2014,4.0
571,37,8,Hyphessobrycon duragenys,EN,2021,4.0
572,37,8,Hyphessobrycon flammeus,EN,2014,4.0
573,37,8,Hyphessobrycon flammeus,EN,2021,4.0
574,37,8,Hyphessobrycon taurocephalus,DD,2014,0.0
575,37,8,Hyphessobrycon taurocephalus,CR(PEX),2021,7.0
576,37,8,Spintherobolus papilliferus,CR,2014,5.0
577,37,8,Spintherobolus papilliferus,EN,2021,4.0
578,37,8,Astyanax eremus,CR,2014,5.0
579,37,8,Astyanax eremus,CR,2021,5.0
580,37,8,Hasemania uberaba,,2014,
581,37,8,Hasemania uberaba,EN,2021,4.0
582,37,8,Brycon vermelha,EN,2014,4.0
583,37,8,Brycon vermelha,EN,2021,4.0
584,37,8,Hasemania piatan,EN,2014,4.0
585,37,8,Hasemania piatan,EN,2021,4.0
586,37,8,Kolpotocheirodon figueiredoi,CR,2014,5.0
587,37,8,Kolpotocheirodon figueiredoi,CR,2021,5.0
588,37,8,Lepidocharax diamantina,EN,2014,4.0
589,37,8,Lepidocharax diamantina,EN,2021,4.0
590,37,8,Mimagoniates lateralis,VU,2014,3.0
591,37,8,Mimagoniates lateralis,VU,2021,3.0
592,37,8,Mimagoniates sylvicola,EN,2014,4.0
593,37,8,Mimagoniates sylvicola,EN,2021,4.0
594,37,8,Rachoviscus graciliceps,EN,2014,4.0
595,37,8,Rachoviscus graciliceps,EN,2021,4.0
596,37,8,Spintherobolus ankoseion,VU,2014,3.0
597,37,8,Spintherobolus ankoseion,VU,2021,3.0
598,38,8,Characidium vestigipinne,CR,2014,5.0
599,38,8,Characidium vestigipinne,CR,2021,5.0
600,38,8,Melanocharacidium nigrum,EN,2014,4.0
601,38,8,Melanocharacidium nigrum,EN,2021,4.0
602,38,8,Characidium grajahuensis,CR,2014,5.0
603,38,8,Characidium grajahuensis,CR,2021,5.0
604,39,8,Roestes itupiranga,VU,2014,3.0
605,39,8,Roestes itupiranga,VU,2021,3.0
606,40,8,Lebiasina melanoguttata,VU,2014,3.0
607,40,8,Lebiasina melanoguttata,VU,2021,3.0
608,40,8,Lebiasina marilynae,VU,2014,3.0
609,40,8,Lebiasina marilynae,VU,2021,3.0
610,40,8,Lebiasina minuta,VU,2014,3.0
611,40,8,Lebiasina minuta,VU,2021,3.0
612,41,8,Apareiodon davisi,EN,2014,4.0
613,41,8,Apareiodon davisi,EN,2021,4.0
614,42,8,Prochilodus britskii,EN,2014,4.0
615,42,8,Prochilodus britskii,EN,2021,4.0
616,42,8,Prochilodus vimboides,VU,2014,3.0
617,42,8,Prochilodus vimboides,VU,2021,3.0
618,43,8,Myloplus tiete,EN,2014,4.0
619,43,8,Myloplus tiete,EN,2021,4.0
620,43,8,Mylesinus paucisquamatus,EN,2014,4.0
621,43,8,Mylesinus paucisquamatus,EN,2021,4.0
622,44,8,Sternarchella curvioperculata,EN,2014,4.0
623,44,8,Sternarchella curvioperculata,EN,2021,4.0
624,44,8,Sternarchorhynchus britskii,EN,2014,4.0
625,44,8,Sternarchorhynchus britskii,EN,2021,4.0
626,44,8,Tembeassu marauna,CR,2014,5.0
627,44,8,Tembeassu marauna,CR,2021,5.0
628,44,8,Sternarchogiton zuanoni,VU,2014,3.0
629,44,8,Sternarchogiton zuanoni,EN,2021,4.0
630,44,8,Sternarchorhynchus caboclo,VU,2014,3.0
631,44,8,Sternarchorhynchus caboclo,VU,2021,3.0
632,44,8,Sternarchorhynchus higuchii,CR,2014,5.0
633,44,8,Sternarchorhynchus higuchii,CR,2021,5.0
634,44,8,Sternarchorhynchus inpai,VU,2014,3.0
635,44,8,Sternarchorhynchus inpai,VU,2021,3.0
636,44,8,Sternarchorhynchus jaimei,CR,2014,5.0
637,44,8,Sternarchorhynchus jaimei,CR,2021,5.0
638,44,8,Sternarchorhynchus kokraimoro,VU,2014,3.0
639,44,8,Sternarchorhynchus kokraimoro,EN,2021,4.0
640,44,8,Sternarchorhynchus mareikeae,VU,2014,3.0
641,44,8,Sternarchorhynchus mareikeae,VU,2021,3.0
642,44,8,Sternarchorhynchus severii,VU,2014,3.0
643,44,8,Sternarchorhynchus severii,VU,2021,3.0
644,44,8,Sternarchorhynchus villasboasi,VU,2014,3.0
645,44,8,Sternarchorhynchus villasboasi,EN,2021,4.0
646,45,8,Eigenmannia vicentespelaea,VU,2014,3.0
647,45,8,Eigenmannia vicentespelaea,VU,2021,3.0
648,45,8,Archolaemus ferreirai,LC,2014,1.0
649,45,8,Archolaemus ferreirai,VU,2021,3.0
650,45,8,Archolaemus santosi,NT,2014,2.0
651,45,8,Archolaemus santosi,VU,2021,3.0
652,46,1,Tigrisoma fasciatum,VU,2014,3.0
653,46,1,Tigrisoma fasciatum,VU,2021,3.0
654,47,8,Paragenidens grandoculis,CR,2014,5.0
655,47,8,Paragenidens grandoculis,CR,2021,5.0
656,47,9,Genidens planifrons,CR,2014,5.0
657,47,9,Genidens planifrons,CR,2021,5.0
658,47,9,Genidens barbus,EN,2014,4.0
659,47,9,Genidens barbus,EN,2021,4.0
660,47,9,Sciades parkeri,VU,2014,3.0
661,47,9,Sciades parkeri,VU,2021,3.0
662,48,8,Corydoras lacerdai,EN,2014,4.0
663,48,8,Corydoras lacerdai,EN,2021,4.0
664,48,8,Scleromystax macropterus,EN,2014,4.0
665,48,8,Scleromystax macropterus,EN,2021,4.0
666,49,8,Kalyptodoras bahiensis,EN,2014,4.0
667,49,8,Kalyptodoras bahiensis,EN,2021,4.0
668,49,8,Rhynchodoras xingui,EN,2014,4.0
669,49,8,Rhynchodoras xingui,EN,2021,4.0
670,50,8,Rhamdia jequitinhonha,VU,2014,3.0
671,50,8,Rhamdia jequitinhonha,VU,2021,3.0
672,50,8,Rhamdiopsis krugi,VU,2014,3.0
673,50,8,Rhamdiopsis krugi,VU,2021,3.0
674,50,8,Pimelodella spelaea,EN,2014,4.0
675,50,8,Pimelodella spelaea,EN,2021,4.0
676,50,8,Chasmocranus brachynemus,EN,2014,4.0
677,50,8,Chasmocranus brachynemus,EN,2021,4.0
678,50,8,Heptapterus multiradiatus,CR(PEX),2014,7.0
679,50,8,Heptapterus multiradiatus,CR(PEX),2021,7.0
680,50,8,Taunayia bifasciata,VU,2014,3.0
681,50,8,Taunayia bifasciata,VU,2021,3.0
682,50,8,Pimelodella kronei,EN,2014,4.0
683,50,8,Pimelodella kronei,EN,2021,4.0
684,51,8,Ancistrus formoso,VU,2014,3.0
685,51,8,Ancistrus formoso,VU,2021,3.0
686,51,8,Loricaria coximensis,CR,2014,5.0
687,51,8,Loricaria coximensis,CR,2021,5.0
688,51,8,Neoplecostomus botucatu,VU,2014,3.0
689,51,8,Neoplecostomus botucatu,VU,2021,3.0
690,51,8,Otothyris juquiae,CR,2014,5.0
691,51,8,Otothyris juquiae,CR,2021,5.0
692,51,8,Pareiorhaphis nasuta,CR,2014,5.0
693,51,8,Pareiorhaphis nasuta,CR,2021,5.0
694,51,8,Pareiorhaphis scutula,EN,2014,4.0
695,51,8,Pareiorhaphis scutula,EN,2021,4.0
696,51,8,Pogonopoma obscurum,EN,2014,4.0
697,51,8,Pogonopoma obscurum,EN,2021,4.0
698,51,8,Pogonopoma parahybae,EN,2014,4.0
699,51,8,Pogonopoma parahybae,EN,2021,4.0
700,51,8,Pseudotocinclus juquiae,CR,2014,5.0
701,51,8,Pseudotocinclus juquiae,CR,2021,5.0
702,51,8,Ancistrus minutus,EN,2014,4.0
703,51,8,Ancistrus minutus,EN,2021,4.0
704,51,8,Harttia depressa,EN,2014,4.0
705,51,8,Harttia depressa,EN,2021,4.0
706,51,8,Baryancistrus longipinnis,CR,2014,5.0
707,51,8,Baryancistrus longipinnis,CR,2021,5.0
708,51,8,Baryancistrus niveatus,CR,2014,5.0
709,51,8,Baryancistrus niveatus,CR,2021,5.0
710,51,8,Harttia dissidens,VU,2014,3.0
711,51,8,Harttia dissidens,VU,2021,3.0
712,51,8,Leporacanthicus joselimai,VU,2014,3.0
713,51,8,Leporacanthicus joselimai,VU,2021,3.0
714,51,8,Lithoxus lithoides,VU,2014,3.0
715,51,8,Lithoxus lithoides,VU,2021,3.0
716,51,8,Scobinancistrus aureatus,VU,2014,3.0
717,51,8,Scobinancistrus aureatus,VU,2021,3.0
718,51,8,Scobinancistrus pariolispos,VU,2014,3.0
719,51,8,Scobinancistrus pariolispos,VU,2021,3.0
720,51,8,Delturus parahybae,CR,2014,5.0
721,51,8,Delturus parahybae,CR,2021,5.0
722,51,8,Hypostomus subcarinatus,DD,2014,0.0
723,51,8,Hypostomus subcarinatus,CR,2021,5.0
724,51,8,Plesioptopoma curvidens,NT,2014,2.0
725,51,8,Plesioptopoma curvidens,CR,2021,5.0
726,51,8,Isbrueckerichthys saxicola,CR,2014,5.0
727,51,8,Isbrueckerichthys saxicola,EN,2021,4.0
728,51,8,Microlepidogaster perforatus,CR,2014,5.0
729,51,8,Microlepidogaster perforatus,CR,2021,5.0
730,51,8,Pseudotocinclus tietensis,EN,2014,4.0
731,51,8,Pseudotocinclus tietensis,EN,2021,4.0
732,51,8,Harttia panara,,2014,
733,51,8,Harttia panara,VU,2021,3.0
734,51,8,Harttia villasboas,,2014,
735,51,8,Harttia villasboas,VU,2021,3.0
736,51,8,Parancistrus nudiventris,VU,2014,3.0
737,51,8,Parancistrus nudiventris,EN,2021,4.0
738,51,8,Hypancistrus zebra,CR,2014,5.0
739,51,8,Hypancistrus zebra,CR,2021,5.0
740,51,8,Ancistrus cryptophthalmus,EN,2014,4.0
741,51,8,Ancistrus cryptophthalmus,EN,2021,4.0
742,51,8,Hemiancistrus megalopteryx,EN,2014,4.0
743,51,8,Hemiancistrus megalopteryx,EN,2021,4.0
744,51,8,Parotocinclus spilurus,EN,2014,4.0
745,51,8,Parotocinclus spilurus,EN,2021,4.0
746,52,8,Steindachneridion amblyurum,CR,2014,5.0
747,52,8,Steindachneridion amblyurum,CR,2021,5.0
748,52,8,Steindachneridion doceanum,CR,2014,5.0
749,52,8,Steindachneridion doceanum,CR,2021,5.0
750,52,8,Steindachneridion scriptum,EN,2014,4.0
751,52,8,Steindachneridion scriptum,EN,2021,4.0
752,52,8,Aguarunichthys tocantinsensis,EN,2014,4.0
753,52,8,Aguarunichthys tocantinsensis,EN,2021,4.0
754,52,8,Pimelodus joannis,VU,2014,3.0
755,52,8,Pimelodus joannis,VU,2021,3.0
756,52,8,Pimelodus stewartii,VU,2014,3.0
757,52,8,Pimelodus stewartii,VU,2021,3.0
758,52,8,Conorhynchos conirostris,EN,2014,4.0
759,52,8,Conorhynchos conirostris,EN,2021,4.0
760,52,8,Steindachneridion parahybae,EN,2014,4.0
761,52,8,Steindachneridion parahybae,EN,2021,4.0
762,52,8,Steindachneridion melanodermatum,EN,2014,4.0
763,52,8,Steindachneridion melanodermatum,EN,2021,4.0
764,52,8,Pseudoplatystoma corruscans,NT,2014,2.0
765,52,8,Pseudoplatystoma corruscans,VU,2021,3.0
766,53,8,Microglanis robustus,CR,2014,5.0
767,53,8,Microglanis robustus,CR,2021,5.0
768,53,8,Lophiosilurus alexandri,VU,2014,3.0
769,53,8,Lophiosilurus alexandri,VU,2021,3.0
770,53,8,Microglanis maculatus,LC,2014,1.0
771,53,8,Microglanis maculatus,CR,2021,5.0
772,54,8,Glaphyropoma spinosum,VU,2014,3.0
773,54,8,Glaphyropoma spinosum,VU,2021,3.0
774,54,8,Ituglanis cahyensis,EN,2014,4.0
775,54,8,Ituglanis cahyensis,EN,2021,4.0
776,54,8,Ituglanis epikarsticus,VU,2014,3.0
777,54,8,Ituglanis epikarsticus,VU,2021,3.0
778,54,8,Ituglanis passensis,VU,2014,3.0
779,54,8,Ituglanis passensis,VU,2021,3.0
780,54,8,Listrura camposi,CR,2014,5.0
781,54,8,Listrura camposi,CR,2021,5.0
782,54,8,Listrura nematopteryx,CR,2014,5.0
783,54,8,Listrura nematopteryx,CR,2021,5.0
784,54,8,Microcambeva draco,EN,2014,4.0
785,54,8,Microcambeva draco,EN,2021,4.0
786,54,8,Trichogenes claviger,CR,2014,5.0
787,54,8,Trichogenes claviger,CR,2021,5.0
788,54,8,Trichomycterus dali,VU,2014,3.0
789,54,8,Trichomycterus dali,VU,2021,3.0
790,54,8,Trichomycterus itacarambiensis,CR,2014,5.0
791,54,8,Trichomycterus itacarambiensis,CR,2021,5.0
792,54,8,Trichomycterus triguttatus,CR,2014,5.0
793,54,8,Trichomycterus triguttatus,CR,2021,5.0
794,54,8,Ituglanis mambai,EN,2014,4.0
795,54,8,Ituglanis mambai,EN,2021,4.0
796,54,8,Cambeva crassicaudata,EN,2014,4.0
797,54,8,Cambeva crassicaudata,EN,2021,4.0
798,54,8,Cambeva igobi,EN,2014,4.0
799,54,8,Cambeva igobi,VU,2021,3.0
800,54,8,Cambeva mboycy,EN,2014,4.0
801,54,8,Cambeva mboycy,EN,2021,4.0
802,54,8,Cambeva paolence,EN,2014,4.0
803,54,8,Cambeva paolence,EN,2021,4.0
804,54,8,Cambeva pascuali,,2014,
805,54,8,Cambeva pascuali,CR,2021,5.0
806,54,8,Ituglanis bambui,CR,2014,5.0
807,54,8,Ituglanis bambui,CR,2021,5.0
808,54,8,Ituglanis ramiroi,VU,2014,3.0
809,54,8,Ituglanis ramiroi,VU,2021,3.0
810,54,8,Trichomycterus rubbioli,VU,2014,3.0
811,54,8,Trichomycterus rubbioli,VU,2021,3.0
812,55,0,Anomaloglossus apiau,,2014,
813,55,0,Anomaloglossus apiau,EN,2021,4.0
814,55,0,Anomaloglossus tepequem,,2014,
815,55,0,Anomaloglossus tepequem,CR(PEX),2021,7.0
816,56,0,Brachycephalus pernix,CR,2014,5.0
817,56,0,Brachycephalus pernix,CR,2021,5.0
818,56,0,Ischnocnema manezinho,VU,2014,3.0
819,56,0,Ischnocnema manezinho,EN,2021,4.0
820,56,0,Brachycephalus quiririensis,,2014,
821,56,0,Brachycephalus quiririensis,EN,2021,4.0
822,56,0,Ischnocnema karst,,2014,
823,56,0,Ischnocnema karst,VU,2021,3.0
824,56,0,Ischnocnema garciai,,2014,
825,56,0,Ischnocnema garciai,CR,2021,5.0
826,56,0,Ischnocnema epipeda,DD,2014,0.0
827,56,0,Ischnocnema epipeda,CR(PEX),2021,7.0
828,56,0,Brachycephalus mirissimus,,2014,
829,56,0,Brachycephalus mirissimus,VU,2021,3.0
830,57,0,Melanophryniscus admirabilis,CR,2014,5.0
831,57,0,Melanophryniscus admirabilis,CR,2021,5.0
832,57,0,Melanophryniscus cambaraensis,VU,2014,3.0
833,57,0,Melanophryniscus cambaraensis,EN,2021,4.0
834,57,0,Melanophryniscus dorsalis,VU,2014,3.0
835,57,0,Melanophryniscus dorsalis,VU,2021,3.0
836,57,0,Melanophryniscus macrogranulosus,EN,2014,4.0
837,57,0,Melanophryniscus macrogranulosus,EN,2021,4.0
838,57,0,Melanophryniscus biancae,,2014,
839,57,0,Melanophryniscus biancae,EN,2021,4.0
840,57,0,Melanophryniscus montevidensis,NT,2014,2.0
841,57,0,Melanophryniscus montevidensis,VU,2021,3.0
842,57,0,Rhinella casconi,,2014,
843,57,0,Rhinella casconi,CR,2021,5.0
844,57,0,Melanophryniscus klappenbachi,LC,2014,1.0
845,57,0,Melanophryniscus klappenbachi,VU,2021,3.0
846,57,0,Melanophryniscus setiba,CR,2014,5.0
847,57,0,Melanophryniscus setiba,VU,2021,3.0
848,58,0,Ceratophrys ornata,NT,2014,2.0
849,58,0,Ceratophrys ornata,CR(PEX),2021,7.0
850,59,0,Euparkerella robusta,DD,2014,0.0
851,59,0,Euparkerella robusta,CR,2021,5.0
852,60,0,Cycloramphus diringshofeni,CR,2014,5.0
853,60,0,Cycloramphus diringshofeni,CR,2021,5.0
854,60,0,Cycloramphus faustoi,CR,2014,5.0
855,60,0,Cycloramphus faustoi,VU,2021,3.0
856,60,0,Cycloramphus stejnegeri,DD,2014,0.0
857,60,0,Cycloramphus stejnegeri,CR(PEX),2021,7.0
858,60,0,Thoropa lutzi,DD,2014,0.0
859,60,0,Thoropa lutzi,CR(PEX),2021,7.0
860,60,0,Thoropa petropolitana,EN,2014,4.0
861,60,0,Thoropa petropolitana,CR(PEX),2021,7.0
862,61,0,Adelophryne maranguapensis,VU,2014,3.0
863,61,0,Adelophryne maranguapensis,CR,2021,5.0
864,62,0,Scinax muriciensis,DD,2014,0.0
865,62,0,Scinax muriciensis,CR,2021,5.0
866,62,0,Sphaenorhynchus bromelicola,DD,2014,0.0
867,62,0,Sphaenorhynchus bromelicola,EN,2021,4.0
868,62,0,Sphaenorhynchus cammaeus,,2014,
869,62,0,Sphaenorhynchus cammaeus,CR,2021,5.0
870,62,0,Boana buriti,LC,2014,1.0
871,62,0,Boana buriti,VU,2021,3.0
872,62,0,Bokermannohyla napolii,,2014,
873,62,0,Bokermannohyla napolii,VU,2021,3.0
874,62,0,Scinax pinimus,DD,2014,0.0
875,62,0,Scinax pinimus,VU,2021,3.0
876,62,0,Nyctimantis pomba,CR,2014,5.0
877,62,0,Nyctimantis pomba,CR,2021,5.0
878,62,0,Bokermannohyla vulcaniae,CR,2014,5.0
879,62,0,Bokermannohyla vulcaniae,EN,2021,4.0
880,62,0,Scinax alcatraz,CR,2014,5.0
881,62,0,Scinax alcatraz,VU,2021,3.0
882,62,0,Scinax faivovichi,VU,2014,3.0
883,62,0,Scinax faivovichi,VU,2021,3.0
884,62,0,Scinax peixotoi,CR,2014,5.0
885,62,0,Scinax peixotoi,CR(PEX),2021,7.0
886,62,0,Xenohyla truncata,EN,2014,4.0
887,62,0,Xenohyla truncata,VU,2021,3.0
888,62,0,Sphaenorhynchus canga,,2014,
889,62,0,Sphaenorhynchus canga,CR,2021,5.0
890,62,0,Boana cymbalum,CR,2014,5.0
891,62,0,Boana cymbalum,EX,2021,9.0
892,63,0,Crossodactylus dantei,EN,2014,4.0
893,63,0,Crossodactylus dantei,CR,2021,5.0
894,63,0,Crossodactylus franciscanus,,2014,
895,63,0,Crossodactylus franciscanus,CR(PEX),2021,7.0
896,63,0,Crossodactylus dispar,DD,2014,0.0
897,63,0,Crossodactylus dispar,CR(PEX),2021,7.0
898,63,0,Hylodes glaber,DD,2014,0.0
899,63,0,Hylodes glaber,CR(PEX),2021,7.0
900,63,0,Hylodes magalhaesi,DD,2014,0.0
901,63,0,Hylodes magalhaesi,VU,2021,3.0
902,63,0,Hylodes mertensi,DD,2014,0.0
903,63,0,Hylodes mertensi,CR,2021,5.0
904,63,0,Hylodes sazimai,LC,2014,1.0
905,63,0,Hylodes sazimai,EN,2021,4.0
906,63,0,Crossodactylus boulengeri,,2014,
907,63,0,Crossodactylus boulengeri,CR(PEX),2021,7.0
908,64,0,Physalaemus soaresi,CR,2014,5.0
909,64,0,Physalaemus soaresi,CR,2021,5.0
910,65,0,Crossodactylodes itambe,DD,2014,0.0
911,65,0,Crossodactylodes itambe,CR,2021,5.0
912,65,0,Crossodactylodes izecksohni,DD,2014,0.0
913,65,0,Crossodactylodes izecksohni,EN,2021,4.0
914,65,0,Paratelmatobius lutzii,CR,2014,5.0
915,65,0,Paratelmatobius lutzii,CR(PEX),2021,7.0
916,66,0,Chiasmocleis alagoana,EN,2014,4.0
917,66,0,Chiasmocleis alagoana,VU,2021,3.0
918,67,0,Proceratophrys palustris,CR,2014,5.0
919,67,0,Proceratophrys palustris,CR,2021,5.0
920,67,0,Proceratophrys sanctaritae,CR,2014,5.0
921,67,0,Proceratophrys sanctaritae,CR,2021,5.0
922,67,0,Proceratophrys ararype,,2014,
923,67,0,Proceratophrys ararype,CR,2021,5.0
924,68,0,Pithecopus rusticus,,2014,
925,68,0,Pithecopus rusticus,CR,2021,5.0
926,68,0,Phrynomedusa marginata,DD,2014,0.0
927,68,0,Phrynomedusa marginata,CR(PEX),2021,7.0
928,68,0,Phrynomedusa vanzolinii,DD,2014,0.0
929,68,0,Phrynomedusa vanzolinii,CR(PEX),2021,7.0
930,68,0,Phrynomedusa fimbriata,EX,2014,9.0
931,68,0,Phrynomedusa fimbriata,EX,2021,9.0
932,69,0,Holoaden bradei,CR,2014,5.0
933,69,0,Holoaden bradei,CR(PEX),2021,7.0
934,70,3,Arrhopalites alambariensis,CR,2014,5.0
935,70,3,Arrhopalites alambariensis,VU,2021,3.0
936,70,3,Arrhopalites amorimi,CR,2014,5.0
937,70,3,Arrhopalites amorimi,VU,2021,3.0
938,70,3,Arrhopalites botuveraensis,CR,2014,5.0
939,70,3,Arrhopalites botuveraensis,VU,2021,3.0
940,70,3,Arrhopalites gnaspinii,CR,2014,5.0
941,70,3,Arrhopalites gnaspinii,CR,2021,5.0
942,70,3,Arrhopalites heteroculatus,CR,2014,5.0
943,70,3,Arrhopalites heteroculatus,VU,2021,3.0
944,70,3,Arrhopalites lawrencei,CR,2014,5.0
945,70,3,Arrhopalites lawrencei,VU,2021,3.0
946,70,3,Arrhopalites paranaensis,CR,2014,5.0
947,70,3,Arrhopalites paranaensis,CR,2021,5.0
948,70,3,Arrhopalites glabrofasciatus,,2014,
949,70,3,Arrhopalites glabrofasciatus,EN,2021,4.0
950,71,4,Spelaeogammarus bahiensis,,2014,
951,71,4,Spelaeogammarus bahiensis,VU,2021,3.0
952,71,4,Spelaeogammarus sanctus,,2014,
953,71,4,Spelaeogammarus sanctus,CR,2021,5.0
954,71,4,Spelaeogammarus santanensis,,2014,
955,71,4,Spelaeogammarus santanensis,CR,2021,5.0
956,71,4,Spelaeogammarus spinilacertus,,2014,
957,71,4,Spelaeogammarus spinilacertus,EN,2021,4.0
958,71,4,Spelaeogammarus titan,,2014,
959,71,4,Spelaeogammarus titan,CR,2021,5.0
960,71,5,Spelaeogammarus trajanoae,,2014,
961,71,5,Spelaeogammarus trajanoae,EN,2021,4.0
962,72,4,Megagidiella azul,,2014,
963,72,4,Megagidiella azul,VU,2021,3.0
964,73,4,Hyalella caeca,LC,2014,1.0
965,73,4,Hyalella caeca,VU,2021,3.0
966,74,4,Hyalella epikarstica,,2014,
967,74,4,Hyalella epikarstica,CR,2021,5.0
968,74,4,Hyalella formosa,,2014,
969,74,4,Hyalella formosa,CR,2021,5.0
970,74,4,Hyalella veredae,,2014,
971,74,4,Hyalella veredae,CR,2021,5.0
972,74,4,Hyalella imbya,,2014,
973,74,4,Hyalella imbya,CR(PEX),2021,7.0
974,75,4,Potiberaba porakuara,,2014,
975,75,4,Potiberaba porakuara,VU,2021,3.0
976,76,4,Seborgia potiguar,,2014,
977,76,4,Seborgia potiguar,CR,2021,5.0
978,77,2,Coscinasterias tenuispina,VU,2014,3.0
979,77,2,Coscinasterias tenuispina,VU,2021,3.0
980,78,2,Astropecten articulatus,VU,2014,3.0
981,78,2,Astropecten articulatus,VU,2021,3.0
982,78,2,Astropecten brasiliensis,VU,2014,3.0
983,78,2,Astropecten brasiliensis,VU,2021,3.0
984,78,2,Astropecten marginatus,VU,2014,3.0
985,78,2,Astropecten marginatus,VU,2021,3.0
986,79,2,Luidia senegalensis,VU,2014,3.0
987,79,2,Luidia senegalensis,VU,2021,3.0
988,80,6,Ateles chamek,VU,2014,3.0
989,80,6,Ateles chamek,VU,2021,3.0
990,80,6,Brachyteles arachnoides,EN,2014,4.0
991,80,6,Brachyteles arachnoides,EN,2021,4.0
992,80,6,Brachyteles hypoxanthus,CR,2014,5.0
993,80,6,Brachyteles hypoxanthus,CR,2021,5.0
994,80,6,Ateles belzebuth,VU,2014,3.0
995,80,6,Ateles belzebuth,VU,2021,3.0
996,80,6,Ateles marginatus,EN,2014,4.0
997,80,6,Ateles marginatus,EN,2021,4.0
998,80,6,Alouatta belzebul,VU,2014,3.0
999,80,6,Alouatta belzebul,VU,2021,3.0
1000,80,6,Alouatta discolor,VU,2014,3.0
1001,80,6,Alouatta discolor,VU,2021,3.0
1002,80,6,Alouatta ululata,EN,2014,4.0
1003,80,6,Alouatta ululata,EN,2021,4.0
1004,80,6,Alouatta guariba clamitans,VU,2014,3.0
1005,80,6,Alouatta guariba clamitans,VU,2021,3.0
1006,80,6,Alouatta guariba guariba,CR,2014,5.0
1007,80,6,Alouatta guariba guariba,CR,2021,5.0
1008,81,6,Callithrix flaviceps,EN,2014,4.0
1009,81,6,Callithrix flaviceps,EN,2021,4.0
1010,81,6,Leontopithecus chrysomelas,EN,2014,4.0
1011,81,6,Leontopithecus chrysomelas,EN,2021,4.0
1012,81,6,Mico rondoni,VU,2014,3.0
1013,81,6,Mico rondoni,VU,2021,3.0
1014,81,6,Saguinus bicolor,CR,2014,5.0
1015,81,6,Saguinus bicolor,CR,2021,5.0
1016,81,6,Saguinus niger,VU,2014,3.0
1017,81,6,Saguinus niger,VU,2021,3.0
1018,81,6,Callithrix aurita,EN,2014,4.0
1019,81,6,Callithrix aurita,EN,2021,4.0
1020,81,6,Leontopithecus caissara,EN,2014,4.0
1021,81,6,Leontopithecus caissara,EN,2021,4.0
1022,81,6,Leontopithecus chrysopygus,EN,2014,4.0
1023,81,6,Leontopithecus chrysopygus,EN,2021,4.0
1024,81,6,Leontopithecus rosalia,EN,2014,4.0
